time_stamp,pm2.5_atm,pm10.0_atm
2022-09-05T00:00:00Z,4.765499999999999,5.002000000000001
2022-09-06T00:00:00Z,6.1125,6.441000000000001
2022-09-07T00:00:00Z,7.984,8.3335
2022-09-08T00:00:00Z,6.1594999999999995,6.4515
2022-09-09T00:00:00Z,31.6825,36.3875
2022-09-10T00:00:00Z,43.072500000000005,50.9795
2022-09-11T00:00:00Z,41.346000000000004,49.953
2022-09-12T00:00:00Z,33.138000000000005,37.64
2022-09-13T00:00:00Z,10.538499999999999,11.161000000000001
2022-09-14T00:00:00Z,4.52,4.8175
2022-09-15T00:00:00Z,4.4745,4.824
2022-09-16T00:00:00Z,2.531,2.8085
2022-09-17T00:00:00Z,12.041,12.811
2022-09-18T00:00:00Z,8.3505,8.901
2022-09-19T00:00:00Z,0.23,0.307
2022-09-20T00:00:00Z,1.147,1.3045
2022-09-21T00:00:00Z,1.7735,1.9224999999999999
2022-09-22T00:00:00Z,1.6320000000000001,1.7755
2022-09-23T00:00:00Z,1.8125,1.9459999999999997
2022-09-24T00:00:00Z,3.7270000000000003,3.958
2022-09-25T00:00:00Z,4.3235,4.5885
2022-09-26T00:00:00Z,4.2905,4.5595
2022-09-27T00:00:00Z,3.3535,3.5955000000000004
2022-09-28T00:00:00Z,2.019,2.1845
2022-09-29T00:00:00Z,3.6340000000000003,3.8419999999999996
2022-09-30T00:00:00Z,4.217499999999999,4.49
2022-10-01T00:00:00Z,2.0355,2.1505
2022-10-02T00:00:00Z,4.6765,4.8835
2022-10-03T00:00:00Z,3.0185,3.1950000000000003
2022-10-04T00:00:00Z,3.488,3.6785
2022-10-05T00:00:00Z,4.112500000000001,4.3395
2022-10-06T00:00:00Z,4.171,4.388
2022-10-07T00:00:00Z,3.01,3.214
2022-10-08T00:00:00Z,5.2204999999999995,5.496
2022-10-09T00:00:00Z,4.6419999999999995,4.888
2022-10-10T00:00:00Z,4.15,4.4015
2022-10-11T00:00:00Z,7.9925,8.486999999999998
2022-10-12T00:00:00Z,6.616,7.1145
2022-10-13T00:00:00Z,7.154,7.579
2022-10-14T00:00:00Z,4.885,5.1945
2022-10-15T00:00:00Z,3.3244999999999996,3.5475
2022-10-16T00:00:00Z,3.34,3.544
2022-10-17T00:00:00Z,2.1525,2.3285
2022-10-18T00:00:00Z,3.2009999999999996,3.425
2022-10-19T00:00:00Z,3.734,3.9795
2022-10-20T00:00:00Z,3.801,4.068
2022-10-21T00:00:00Z,3.235,3.5374999999999996
2022-10-22T00:00:00Z,2.5745,2.8135000000000003
2022-10-23T00:00:00Z,3.0555000000000003,3.25
