Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/22/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/23/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/24/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/25/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/27/2022,AQS,490353016,1,0.057,ppm,58,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/28/2022,AQS,490353016,1,0.051,ppm,47,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/29/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/30/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
5/31/2022,AQS,490353016,1,0.036,ppm,33,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/1/2022,AQS,490353016,1,0.057,ppm,58,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/2/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/3/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/4/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/5/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/6/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/7/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/8/2022,AQS,490353016,1,0.072,ppm,105,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/9/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/10/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/11/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/12/2022,AQS,490353016,1,0.053,ppm,49,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/13/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/14/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/15/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/16/2022,AQS,490353016,1,0.057,ppm,58,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/17/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/18/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/19/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/20/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/21/2022,AQS,490353016,1,0.057,ppm,58,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/22/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/23/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/24/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/25/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/26/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/27/2022,AQS,490353016,1,0.059,ppm,64,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/28/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/29/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
6/30/2022,AQS,490353016,1,0.061,ppm,71,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/1/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/2/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/3/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/4/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/5/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/6/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/7/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/8/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/9/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/10/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/11/2022,AQS,490353016,1,0.057,ppm,58,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/12/2022,AQS,490353016,1,0.075,ppm,115,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/13/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/14/2022,AQS,490353016,1,0.059,ppm,64,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/15/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/16/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/17/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/18/2022,AQS,490353016,1,0.061,ppm,71,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/19/2022,AQS,490353016,1,0.053,ppm,49,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/20/2022,AQS,490353016,1,0.07,ppm,100,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/21/2022,AQS,490353016,1,0.074,ppm,112,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/22/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/23/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/24/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/25/2022,AQS,490353016,1,0.059,ppm,64,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/26/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/27/2022,AQS,490353016,1,0.063,ppm,77,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/28/2022,AQS,490353016,1,0.067,ppm,90,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/29/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/30/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
7/31/2022,AQS,490353016,1,0.062,ppm,74,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/1/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/2/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/3/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/4/2022,AQS,490353016,1,0.076,ppm,119,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/5/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/6/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/7/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/8/2022,AQS,490353016,1,0.065,ppm,84,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/9/2022,AQS,490353016,1,0.075,ppm,115,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/10/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,13,76,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/12/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/13/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/14/2022,AQS,490353016,1,0.057,ppm,58,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/15/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/16/2022,AQS,490353016,1,0.059,ppm,64,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/17/2022,AQS,490353016,1,0.063,ppm,77,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/18/2022,AQS,490353016,1,0.067,ppm,90,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/19/2022,AQS,490353016,1,0.05,ppm,46,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/20/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/21/2022,AQS,490353016,1,0.059,ppm,64,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/22/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/23/2022,AQS,490353016,1,0.061,ppm,71,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/24/2022,AQS,490353016,1,0.053,ppm,49,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/25/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/26/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/27/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/28/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/29/2022,AQS,490353016,1,0.058,ppm,61,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/30/2022,AQS,490353016,1,0.071,ppm,101,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
8/31/2022,AQS,490353016,1,0.075,ppm,115,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/1/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/2/2022,AQS,490353016,1,0.066,ppm,87,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/3/2022,AQS,490353016,1,0.079,ppm,129,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/4/2022,AQS,490353016,1,0.06,ppm,67,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/5/2022,AQS,490353016,1,0.068,ppm,93,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/6/2022,AQS,490353016,1,0.059,ppm,64,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/7/2022,AQS,490353016,1,0.068,ppm,93,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/8/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/9/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/10/2022,AQS,490353016,1,0.064,ppm,80,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/11/2022,AQS,490353016,1,0.079,ppm,129,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/12/2022,AQS,490353016,1,0.07,ppm,100,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/13/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/14/2022,AQS,490353016,1,0.035,ppm,32,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/15/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/16/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/17/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/18/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/19/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/20/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/21/2022,AQS,490353016,1,0.035,ppm,32,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/22/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/23/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/24/2022,AQS,490353016,1,0.054,ppm,50,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/25/2022,AQS,490353016,1,0.053,ppm,49,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/26/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/27/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/29/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,16,94,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
9/30/2022,AQS,490353016,1,0.041,ppm,38,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/1/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/2/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/3/2022,AQS,490353016,1,0.046,ppm,43,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/4/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/5/2022,AQS,490353016,1,0.051,ppm,47,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/6/2022,AQS,490353016,1,0.051,ppm,47,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/7/2022,AQS,490353016,1,0.052,ppm,48,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/8/2022,AQS,490353016,1,0.055,ppm,51,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/9/2022,AQS,490353016,1,0.056,ppm,54,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/10/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/11/2022,AQS,490353016,1,0.038,ppm,35,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/12/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/13/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/14/2022,AQS,490353016,1,0.047,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/15/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/16/2022,AQS,490353016,1,0.042,ppm,39,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/17/2022,AQS,490353016,1,0.045,ppm,42,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/18/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/19/2022,AQS,490353016,1,0.049,ppm,45,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/20/2022,AQS,490353016,1,0.048,ppm,44,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/21/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/22/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/23/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/25/2022,AQS,490353016,1,0.035,ppm,32,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/26/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/27/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/28/2022,AQS,490353016,1,0.034,ppm,31,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/29/2022,AQS,490353016,1,0.037,ppm,34,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/30/2022,AQS,490353016,1,0.043,ppm,40,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
10/31/2022,AQS,490353016,1,0.04,ppm,37,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
11/1/2022,AQS,490353016,1,0.044,ppm,41,Inland Port,17,100,44201,Ozone,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.807897,-112.087717
